label,voxel_count,volume_um3,centroid_z_px,centroid_y_px,centroid_x_px,centroid_z_um,centroid_y_um,centroid_x_um,bbox_z0_px,bbox_y0_px,bbox_x0_px,bbox_z1_px,bbox_y1_px,bbox_x1_px
582,297,147.5216020076707,3.474747474747475,184.1919191919192,94.993265993266,5.212121212121213,105.99235186856787,54.66341693205201,2,177,91,6,192,99
583,290,144.04466189301178,3.5689655172413794,183.19310344827585,109.69310344827586,5.353448275862069,105.4175881644023,63.12236752433464,2,176,106,6,192,115
584,252,125.1698441277206,3.3134920634920637,183.8968253968254,116.52777777777777,4.970238095238096,105.8225415668943,67.05534791575354,2,177,113,6,191,121
585,262,130.13690143437617,3.549618320610687,184.06870229007635,227.50763358778627,5.324427480916031,105.92144729645864,130.91817088292643,2,178,223,6,192,232
586,461,228.9813418368222,3.6746203904555315,186.36876355748373,179.67678958785248,5.511930585683297,107.24500646367862,103.39414230635694,2,177,171,6,198,186
587,228,113.2489065917472,3.087719298245614,184.5219298245614,195.0921052631579,4.631578947368421,106.18225489606678,112.26481139102819,2,179,190,6,191,201
588,417,207.12628968753765,3.5035971223021583,189.00959232613909,217.98081534772183,5.255395683453237,108.76465864657544,125.43600925760198,2,179,214,6,201,223
590,459,227.9879303754911,3.6492374727668846,188.61002178649238,210.3355119825708,5.473856209150327,108.53472770595465,121.0365562958426,2,180,205,6,197,216
591,294,146.03148481567402,3.493197278911565,187.5408163265306,222.7108843537415,5.2397959183673475,107.9194585788982,128.15790466239582,2,178,219,6,196,228
595,277,137.58748739435953,3.5342960288808665,188.09025270758121,21.48375451263538,5.3014440433212995,108.23562909541815,12.362722956312421,2,183,16,6,194,27
639,259,128.64678424237948,4.2664092664092665,140.2046332046332,38.432432432432435,6.3996138996139,80.68008021972409,22.115757951894185,3,134,34,7,147,44
645,262,130.13690143437617,4.259541984732825,160.62977099236642,192.66412213740458,6.389312977099237,92.43362728551946,110.8676402071629,3,153,188,7,172,198
647,236,117.22255243707167,3.9957627118644066,175.33050847457628,133.8093220338983,5.99364406779661,100.8930957941151,76.99992923974963,3,168,130,6,184,138
